Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Mirae Asset Mutual Fund
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.0850;;;09-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.0831;;;12-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.0924;;;13-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.0885;;;14-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.0998;;;16-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1026;;;19-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1110;;;20-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1122;;;21-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1100;;;22-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1177;;;23-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1253;;;26-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1274;;;27-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1311;;;28-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1331;;;29-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1296;;;30-Aug-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1418;;;02-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1455;;;03-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1385;;;04-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1416;;;05-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1453;;;06-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1504;;;09-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1554;;;10-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1631;;;11-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1655;;;12-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1761;;;13-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1854;;;16-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1906;;;17-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1964;;;19-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1911;;;20-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2001;;;23-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2070;;;24-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.1983;;;25-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2052;;;26-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2233;;;27-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2268;;;30-Sep-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2278;;;01-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2293;;;03-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2296;;;04-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2189;;;07-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2241;;;08-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2337;;;09-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2409;;;10-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2413;;;11-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2489;;;14-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2450;;;15-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2516;;;16-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2608;;;17-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2577;;;18-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2554;;;21-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2558;;;22-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2709;;;23-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2731;;;24-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2718;;;25-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2729;;;28-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2775;;;29-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2774;;;30-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2799;;;31-Oct-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2862;;;04-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2865;;;05-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2864;;;06-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2873;;;07-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2956;;;08-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3016;;;11-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2975;;;12-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2979;;;13-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3031;;;14-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3111;;;18-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2987;;;19-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2964;;;21-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.2967;;;22-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3130;;;25-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3178;;;26-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3120;;;27-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3199;;;28-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3330;;;29-Nov-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3567;;;02-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3478;;;03-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3596;;;04-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3693;;;05-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3744;;;06-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3820;;;09-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3920;;;10-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3971;;;11-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3943;;;12-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3947;;;13-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4009;;;16-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3982;;;17-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4018;;;18-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3927;;;19-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3916;;;20-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4008;;;23-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3790;;;24-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3817;;;26-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3822;;;27-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3794;;;30-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3815;;;31-Dec-2024
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3813;;;01-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3911;;;02-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3915;;;03-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3924;;;06-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4107;;;07-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4095;;;08-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4099;;;09-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4078;;;10-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3979;;;13-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.3987;;;14-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4039;;;15-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4203;;;16-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4240;;;17-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4332;;;20-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4400;;;21-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4441;;;22-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4440;;;23-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4564;;;24-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4748;;;27-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4899;;;28-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4855;;;29-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4731;;;30-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4789;;;31-Jan-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4912;;;03-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4960;;;04-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5012;;;05-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4877;;;06-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.4961;;;07-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5068;;;10-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5069;;;11-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5147;;;12-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5147;;;13-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5094;;;14-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5123;;;17-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5183;;;18-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5217;;;20-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5219;;;21-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5330;;;24-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5363;;;25-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5430;;;27-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5524;;;28-Feb-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5575;;;03-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5487;;;04-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5573;;;05-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5594;;;06-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5660;;;07-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5632;;;10-Mar-2025
151693;Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW;INF769K01JV7;INF769K01JX3;11.5620;;;11-Mar-2025
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0070;;;03-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0143;;;05-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0586;;;06-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0570;;;10-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0676;;;11-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0665;;;12-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0606;;;13-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0562;;;17-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0547;;;18-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0625;;;19-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0582;;;20-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0564;;;21-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0985;;;24-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0989;;;25-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0811;;;26-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0876;;;27-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0898;;;28-Apr-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.0992;;;02-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1290;;;03-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1076;;;04-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1326;;;08-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1346;;;09-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1345;;;10-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1325;;;11-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1329;;;12-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1424;;;15-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1557;;;16-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1653;;;17-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1697;;;18-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1754;;;19-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1881;;;22-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1957;;;23-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1971;;;24-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1932;;;25-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1951;;;26-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2064;;;29-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1910;;;30-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1837;;;31-May-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1938;;;01-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.1948;;;02-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2042;;;05-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2155;;;06-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2140;;;07-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2029;;;08-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2028;;;09-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2121;;;12-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2129;;;13-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2105;;;14-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2120;;;15-Jun-2023
151694;Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth;INF769K01JW5;;10.2082;;;16-Jun-2023
